review_score,review_content,id_review,polarity
4.0,"Bien que le scénario soit assez convenu et le message anti-racisme habituel avec Clint Eastwood depuis qu'il essaye de se détacher de sa jadis image de fasciste,raciste, mysogine, soit parfois grossier, le personnage de Eastwood est attachant et certaines répliques font sourire, voire rire, particulièrement en VF",41804,1
5.0,"Fidèle à lui-même, très bon film, histoire bien ficelée. Pas le temps de s'endormir",41803,0
4.5,film très touchant.,41802,1
5.0,Comment ne peut on pas aimer ce film (à part si on le regarde en VF et encore c'est assez bien doubler;) C'est une leçon de vie que nous donne Clint Eastwood.,41801,1
4.0,"Wow ! Quelle claque ! Je ne pensais pas trouver une émotion aussi palpable dans ce très bon film de et avec le talentueux Clint Eastwood au sommet de son art. Les personnages sont intéressants et le film montre bien que les premières impressions et autres clichés sont ( heureusement ) démodés! à travers ce personnage retraité énigmatique , Clint Eastwood donne une belle leçon de vie. La fin sonne le glas d'un beau voyage émotionnel, avec une scène finale aussi inattendue que magistrale. A voir de toute urgence !",41800,-1
5.0,"On m'avait dit le plus grand bien de ce film et je me méfiais un peu car, la plupart du temps, avec des films dont les critiques sont élogieuses, je suis déçu.Je dois avouer que là, j'ai été emerveillé : ce film est un chef d'oeuvre. Bravo Clint, essaye de nous en faire d'autres de cette cuvée.",41799,1
5.0,Il n'y as pas grand chose à dire sur se film la note en dit déjà long. Ce film est probablement le meilleur de l'année. Clint Eastwood est magistral et les personnages sont complexes et attachants. Et la fin est monstrueuse. Rien d'autres à dire sauf que se film est le meilleur de Clint Eastwood à mes yeux.,41798,1
5.0,je pense que 4 étoiles ne suffisent pas pour un film d'une telle sensibilité....je n'ai que 16 ans et je comprends très bien le sentiment de walt dans le film...il se rend compte que les personnes auxquelles il semble si différent et pourtant si proche!Ce film est tout simplement une grande leçon....,41797,1
5.0,"Un chef d'oeuvre, ni plus ni moins. L'histoire est captivante, on a pas le temps de s'ennuyer. Clint Eastwood, tant en que réalisateur qu'acteur, est parfait. J'ai beau l'avoir vu une trentaine de fois, ce film me touche toujours autant.",41796,1
4.5,"Une histoire douce-amère sur la rédemption, l'amitié et le racisme avec une fin superbement orchestrée par un Clint Eastwood dont on en n'attendait pas moins. A voir absolument !",41795,1
5.0,Du très très grand Eastwood réalisateur. Au sommet de son art. Son meilleur film en tant que réalisateur (peut-être à égalité avec Million $ Baby). Une histoire simple et sublime de tragédie et beauté.Je ne comprends comment l'artiste peut être aussi complet quand l'être humain (eastwood dans la vraie vie) est aussi obtus et aux antipodes de son personnage :(En dépit de cela il ne faut pas bouder un tel plaisir,41794,1
5.0,"Tout simplement excellentissime !Le jeu des acteurs est parfait et clint sait comme d'habitude jouer juste tant au niveau du vocabulaire que des attitudes (j'ai vu le film en VOST et VF, j'ai préféré la VOST mais la VF est très bien). Le rythme du film est très bien maitrisé, on ne s'ennuie pas. Tous les messages sont là et nous touchent: (in)tolérance, patriotisme, intégration, égoisme, solidarité, répentance... Bref c'est beau et émouvant. Bravo clint!",41793,1
2.5,"Désolé de ne pas faire chorus avec l'opinion générale, mais j'ai trouvé ce film bon, sans plus. Dire que c'est un grand film comme je l'ai entendu dire par certains critiques d'une émission de radio le Dimanche soir..., est tout de même exagéré ; heureusement qu'ils n'ont pas fait l'unanimité ce soir-là ! L'idée du scénario est certes intéressante et généreuse, mais la mise en scène est truffée de détails inutiles, de dialogues grossiers (mode très américaine par les temps qui courent) comme ceux du salon de coiffure, ou propos manichéens ! Et en plus, la VF proposée est calamiteuse : on a entendu cent fois ces voix de doubleurs qui rajoutent toujours trois louches à leurs intonations vulgaires et décalées.",41792,0
4.0,"On en m'aurait pas dit que c'était clint eastwood, son style est reconnaissable entre tous.Jouant son rôle à merveille il remet à leur place certains acteurs qui pensent être les meilleurs.Si le fond de l'histoire est honnorable, si le jeu est juste, il m'a manqué quelque chose dans l'évolution du personnage et de sa vision de ceux qui l'entourent.Le timing est bon mais pas la finesse.N'arrivant pas à l'exprimer et ne pouvant pas mettre 3,5, j'ai décidé de mettre 3/4. Les yeux fermés pour les amateurs des films de ce géant du cinéma.",41791,1
5.0,Un seul mot pour résumer mon impression : MAGNIFIQUE. Ce film est un vrai chef d'oeuvre. A jamais gravé merci Mr CLint.,41790,1
5.0,"Ce n'est peut-être pas le meilleur Clint Eastwood mais ce film est magnifique. Avec sobriété et sans jamais user des grosses ficelles inhérentes à ce type de sujets déjà beaucoup exploités, il nous offre une magnifique ballade en Gran Torino. Les critiques élogieuses étant légions sur ce film, inutile d'en dire plus.Allez le voir vous vivrez un moment de grâce.",41789,1
5.0,"Un film magnifique tant sur le point de la réalisation que sur le jeu d'acteur. Un film qui met Clint Eastwood dans une position de force faible, même si çà paraît incohérent, et qui a beaucoup de mal à se changer de ses habitudes. Il essaye de vivre sa vie seule sans personne à aimer mais le destin n'en a pas décidé ainsi. Il va jouer le père de remplacement pour son jeune voisin. Un film touchant à la hauteur de million dollar baby.",41788,1
5.0,"Magnifique, il n'y a pas d'autres mots. je ne suis pas partculièrement fan de l'acteur, j'y suis allée pas très enthousiaste, et j'en sortie, émue. Sans doute l'un des meilleurs films que j'ai vu depuis plusieurs année.A voir sans hésitation.Bien joué, scénario sans temps mort, pas de sensiblerie inutile, pas d'incohérence. Qu'il est bon vivre en France !",41787,1
5.0,"Un beau film, sobre dans la réalisation, une histoire simple qui traite de thèmes complexes. A voir absolument!",41786,1
5.0,"Superbe film, émotion, humanité, sentiments, justesse, finesse, force, sensibilité... Merci Monsieur Eastwood !",41785,1
4.5,Un des meilleurs films que j'ai vu. Clint Eastwood nous livre un film magnifique avec une morale excellente.,41784,1
5.0,"Il me semble n'avoir jamais vu autant d'étoiles des critiques presses pour un film ! et je demanderais à celles-ci de lire la fin de la mienne...Moi j'ai aimé parce que j'adore clint EASTWOOD et ont l'aiment vraiment, j'y peux rien c'est comme çà, alors on va me dire que c'est complètement ""objectif"" comme raisonnement... j'ironise bien-sûr et ont se dit que toutes les critiques l'aiment aussi ce papa, papy, oncle clint hein ?En regardant ce film, je savais déjà ce que j'allais y voir, c'est à dire :La profondeur de l'âme humaine, ses joies, ses peines, ses souffrance, ses espoirs, ses regrets, que seul l'expérience d'une vie suffirait et encore à comprendre à ceux qui sauront lire le livre de l'existence...Je voudrais aussi profiter de l'occasion pour passer un message aux critiques ainsi qu'a tous les cinéphiles, donnez vous la ""peine"" de regarder le cinéma CORÉEN, vous serez émerveillés ou en sanglots, c'est pour moi ""qui est vieux cinéphile"" le cinéma le plus émotif du MONDE; excellemment joué, toujours...Parfois on se dit que le reste du cinéma mondial est extrêmement futile, c'est tout dire...En espérant ne pas paraître mièvre, je vous invites vraiment à découvrir ce cinéma...Des oscars, césars, palmes, pour de nombreux films dont ne vous ne soupçonnez pas la profondeur...",41783,1
5.0,"Grosse claque ! Je n'ai pas vu tel film depuis... plusieurs années ! Certes, rien n'est fait dans la demie mesure, tout y est un peu cliché mais on passe un excellent moment, du rire aux larmes. un tres tres gros coup de coeur. Assurément le meilleur film de ce début d'année.",41782,1
5.0,"Sublime, forcément sublime...J'ai adoré ce film, tout y est, M. Eastwood, ses rictus, ses grognements, ses 2 jeunes voisins si touchants de gentillsesse, de l'émotion, de l'humour, souvent noir, du suspense. Et la chanson du générique, qu'est-ce qu'elle est belle. M. Eastwood n'est pas habitué à nous décevoir, il s'est mis tout seul la barre très haut ces dernières années...",41781,1
0.5,"Alors oui, il y a Clint Eastwood, oui il est bon, oui il est toujours bon...Mais le film... je n'ai pas aimé. Son personnage est raciste, grossier (le mot est faible), homophobe, et j'en passe... et l'histoire est cousue de fil blanc. C'est très... américain, et non, je n'ai pas aimé. Je me suis ennuyée la première heure, et ok, j'admets que la fin est judicieuse. Mais c'est tout!Alors si vous voulez voir le grand Clint, why not? Mais sinon...",41780,1
4.5,De et avec Clint Eastwood. Une belle histoire magnifiquement interprétée par le casting présent. Une fin qui fait de ce film un bon film!,41779,1
3.5,"Eastwood, c'est comme le vin, il se bonifie avec l'age!! une Oeuvre filmé à l'ancienne. Dedans tout y est intelligent! Là ou d'autres auraient pus tomber dans le cliché absurde, il nous fait voir un film drôle et émouvant. Peu être pas son meilleur film, mais tout de même largement au dessus de la moyenne!",41778,1
2.5,"Que c'est bien ! le vilain méchant beauf raciste qui devient le bon samaritain, on, je ne prends pas. C'est mièvre, trop gentil, beauf. Bof quoi !",41777,1
5.0,"Superbe film, vraiment magnifique. Clint Eastwood est sublime! Il faut absolument voir ce film : c'est beau, c'est triste, mais qu'est-ce que c'est beau quand même ! ! ! :)",41776,1
5.0,"Un excellent film dont on retiendra l'humour très présent sur des sujets qui ne le sont pourtant pas, mais aussi la gravité des 30 dernières minutes.Alors que le scénario prête à rire et à sourire, on repart avec les larmes, du fait d'une fin relativement inattendue.Eastwood en pleine forme...",41775,1
4.0,"Gran Torino est un film qui se suit avec plaisir, en grande partie bien sûr grâce à Clint Eastwood, parfait dans son rôle de vieux ronchon aigri.Le trait est un peu forcé parfois notamment dans la rapidité avec laquelle son personnage évolue auprès de ses voisins mais bon, ça reste quand même du très bon cinéma.",41774,1
4.0,"Quel plaisir de retrouver Clint Eastwood qui n'hesite pas à se moquer de lui même et de son age.Peu oserait le faire ce cette manière.C'est un film tendre, emouvant et drole mais cousu de fils blancs, plein de clichés et finalement tres americain. Il vehicule des messages simplistes (la violence n'est pas bien, le melting pot americain est bien, l'amerique peut apporter bcp aux etrangers et vice versa, etc.).On ne s'ennuie pas devant ce film mais ce dernier n'est pas LE film de Clint Eastwood.",41773,1
5.0,"Une pure merveille, un film tout simplement magnifique et héroïque comme on en fait plus. Au début aucune envie de le voir et je me suis quand laissée convaincre de le regarder et là grande surprise de sénario !!",41772,1
2.5,un vieux briscar facho et aigri par le monde qui l'entoure vas se lier d'amitie avec son voisinage et se decouvrir une nouvelle famille ou presque....du clint eastwood pur jus qui nous fait passer un sacre bon moment de cinema. le dernier des geants d'hollywood n'a pas dit son dernier mot...,41771,1
5.0,"Du grand Clint Eastwood encore une fois avec ce vieux bourru au grand coeur qui manifeste son humanité dans sa fin de vie autour du problème racial du middle west américain.Bon cadrage des personnages et excellente photo au rythme du pas des vieux soldats qui forment les meilleures troupes de combat.Allez, accroche-toi encore Clint et continue à nous sortir des pépites de cet acabit.",41770,1
5.0,Que dire ? Un pur chef-oeuvre... sans aucun doute le plus abouti de Mr Eastwood derrière et devant la caméra.,41769,1
1.0,"Mouais, ouais ouais.....un film manichéen dont la morale et le message sont trop pesants, les ""bons"" et les ""méchants"" trop marqués, bref, cela manque de finesse tout cela, et n'arrive pas à la cheville d'autres films aussi sublimes et fins du sieur Eastwood, tels Sur la route de Madison ou Million dollar baby, j'en passe et des meilleurs, même si j'ai pu apprécier certains dialogues et réparties qui m'ont fait effectivement rire. Bref, Eastwood est arrivé au point où le moindre de ses pets est considéré comme brise divine par la masse de ses admirateurs inconditionnels. Dommage.",41768,1
4.0,Un très beau film de Monsieur Eastwood où l'on se laisse bercer par cette histoire magistralement orchestrée avec une fin quelque peu inatendue...,41767,1
4.0,Le film dépeint les relations quotidiennes de plusieurs groupes ethniques dans les quartiers difficiles d une grande ville américaine. Le personnage principal incarné par Clint Eastwood à priori rustre et dur s ouvre peu à peu à ses voisins et accepte doucement les différences culturelles qui les séparent. Son engagement se révèle jusqu'au boutiste,41766,1
5.0,"Générique de fin... Personne ne bouge dans la salle! Stupéfiant, le public reste abasourdi, hypnotisé par tant d'émotion, magnifique!C'est bien la marque de Monsieur Clint, réussir à faire passer tant d'émotion à travers des images, des sons! Et quel interprétation, tout simplement magistrale. Du grand cinéma, un pur bonheur!",41765,1
3.5,Gran Torino est la Preuve s’il en fallait une que le jeu d’acteur peut gâcher un film qui aurait pût être excellent. Je mets 4* quand même car le film m’a plut malgré tt les acteurs à part Eastwood et. Christoper Carley étant de très mais alors très mauvais acteurs( pas étonnant que ce soit le premier et dernier film de Bee Vang encore à ce jour).,41764,1
5.0,Magnifique. A voir absolument. Sûrement le meilleur film de l'année.,41763,1
4.0,Un film touchant avec un magnifique Clint aussi bon acteur que réalisateur.,41762,1
1.0,"Walt Kowalski (C.Eastwood) a comme voisin une famille asiatique. Ancien combattant de la guerre de Corée, avec tous les gros clichés prévisibles référent à ce statut, walt a beaucoup de mal à supporter ce voisinage ""exotique"". Au sein de cette famille le petit dernier se cherche. Entre droit chemin et bande de racaille, le minot hésite. Heureusement Walt est là. Sa rigueur, sa droiture,vont-elles le sauver ?L'unanimité faite autour de ce film est surprenante. ""Gran Torino"" serait un clin d'oeil aux différents rôles tenus par Eastwood durant sa longue carrière. Un pied-de-nez, de l'autodérision. Quel courage!!! Hormis ""Mystic River"" et ""Impitoyable"" qui restent pour moi les plus consistants des films réalisés par Mr Eastwood, le reste de sa production oscille entre le convenu et le déja-vu. Du larmoyant ""Million Dollar Baby"" au surfait ""Créance de Sang"" sans évoquer ""L'échange"" le bon Clint est indubitablement surestimé. Seule la voiture est admirable dans ""Gran Torino""",41761,1
0.5,"Très très déçu. J'en avais entendu beaucoup de bien, mais ce film est plus bas que tout. Des dialogues EXTREMEMENT vulgaires (putain, merde, fils de p... dans toutes les phrases). Un scénario quasiment vide.Clint Eastwood joue un viel américain de base, armé jusqu'aux dents et qui sort son artillerie pour oui ou pour un non. Enfin quand je dis de base pas tout à fait, il faut préciser qu'il est raciste. Et c'est justemernt sur ce point que tout le film va se baser : un vieux grincheux raciste va se rendre compte qu'en apprenant à connaître les gens d'origine différente (asiatique en l'occurrence) ils sont sympatiques, gentils, et pas si différents. On était un peu au courant merci Clint !",41760,1
4.5,des larmes a la fin du filmemotion pur sur l histoire d un homme proche de la fin qui trouve le salut en la rencontre d un jeune garcon qu il prendra sous son aile pour le proteger d un gang et lui offrir un avenir,41759,1
4.5,"Alors certes, Eastwood est assez patriote et républicain et souvent, c'est un peu à la "" Cow-Boy"" que transpire son cinéma. Néanmoins, c'est un cinéaste d'exception et Gran Torino, derrière ce patriotisme américain pouvant passer pour raciste n'en est rien puisque finalement ce vieil homme hanté par son passé pendant la guerre de Corée, va petit à petit se prendre d'affection pour une famille asiatique résidant à côté de chez lui et défendre la veuve et l'orphelin. Il y a de l'humour, des dialogues acérés, de l'émotion et une mise en scène impeccable. Un grand cru!",41758,1
5.0,"Que dire? un grand moment de cinéma, du grand clint eastwood qui impose ce personnage contradictoire.Sa mise en scène est marquée sous le sceau du génie!!! alors que dire : courez-y!!",41757,1
5.0,"Un chef d'oeuvre...quand je pense qu'il n'a faillit pas sortir aux Usa car ils trouvaient l'idée ringarde! enfin un film qui parle et s'adresse de personnes humaines, de vrais sentiments, de la vie de tout les jours pour certains aux usa,...Mr Eastwood en tant que réalisateur ou acteur, tout ce qu'il fait me touche. bravo",41756,0
5.0,"Je suis une fois de plus ébloui par ce film de Clint Eastwood. Je me demandai avant d'aller le voir, si il était raisonnable de voir Clint Eastwood devant la caméra. La réponse est oui. Il est incroyable dans ce rôle de vieux ronchon raciste et irascible. Le film nous raconte comment cet homme va devenir malgré lui, le héros de son quartier et comment il va sublimer la fin de son existence écrasée par le poids d'un lourd passé.4 étoiles pour Clint.",41755,1
4.0,U film remarquablement interprété et qui tacle le racisme à sa source,41754,1
5.0,Grandiose.,41753,1
5.0,j'pourrais faire les éloges de ce film pendant plusieurs lignes mais je vais résumer en un seul mot :magnifique .Respect Mr Clint Eastwood.,41752,1
5.0,Ce film est juste magique et époustouflant en VO et surtout pas EN VF!!!!!!!! it's for me a masterpiece!!! I love this movie wich makes me cry at the end... I don't know how many times they say fuck?? but it was so funny ... I just find the act of an actor not very good.... Oui rien à dire....,41751,1
5.0,"Clint Eastwood nous fait vivre une aventure humaine d'une rare intensité. On découvre réellement qu'un homme brisé peut retrouver goût à la vie, et l'on apprends la force du sacrifice. Une tragédie comme on n'en fait plus.",41750,1
5.0,Tout le génie de Clint Eastwood concentré dans un seul film... Le résultat est magnifique.,41749,1
5.0,"que dire, du grand clint eastwood.une histoire vraiment bien ficelé, on à le droit a tout dans ce film a la fois drôle , triste , violent et à la fin émouvant.Un grand moment de cinéma et quel interprétation de la part de Clint Eastwood tout simplement parfait dans son rôle de raciste vétéran de la guerre de Corée.Une morale intéressante sur le racisme et qui prouve que quand on ne connait pas les gens on ne doit pas les juger selon leurs couleurs de peau; ou leurs religions.bravo!",41748,1
5.0,"Une magnifique oeuvre de Clint Eastwood: à la fois dure et très humaine...Un film touchant et ou le personnage aigri qu'il incarne à merveille, fais souvent éclater de rire, tant il bombarde de répliques plus cinique plus cultes les unes que les autres.Eastwood fait encore preuve qu'il est un excellent réalisateur ( malgré ""mémoires de nos pères"" qui m'avait un peu gonflé...), et un acteur qui adapte ses rôles à l'évolution de son physique dans l'age.",41747,0
4.0,"Que dire sur ce film ci ce n'est qu'il magistral. C'est du très grand cinema ça fait plaisir au vu des bouses qu'on peut voir à l'affiche (hulks, fast and furious, transformers et j'en passe...) Donc pour moi c'est un pur chef d'oeuvre qui fait tout dans la simplicité. Magnifique !",41746,1
5.0,"Clint Eastwood joue vraiment très bien dans ce film, le role est fait pour lui.Ce film est composé de pointe d'humour, d'humilité,de tritesse,de bonheur,bref c'est LE film du début d'année a ne pas ratter.Au début je pensais que ce film n'allait pas trop me plaire, et en faite, il est énorme!!Bref allez le voir, sa vaut le coup ;)",41745,1
4.0,"Simple, élégant, impressionnant et d'une richesse inouïe, l'un des meilleurs films de Clint Eastwood. Un petit bijou.",41744,1
5.0,MA-GNI-FIQUE !Rien à ajouter.,41743,1
1.0,"aie aie aie!...quartes étoiles, un film formidable, alors moi, bonne poire, je suis les critiques, je me précipite dans ma salle obscure préférée, et là...aie aie aie! la claque, mais pas dans le bon sens.Les personnages sont tous hyper caricaturés. Clint Eastwood cabotine à mort, absolument aucune finesse dans la psychologie. La fin est complètement prévisible, on la vois venir avant la moitié du film.La déception est d'autant plus grande et amer vue l'éloge faite autour de ce film.Une grosse déception donc! Mais bon, aller, une étoile quand même,parce-que c'est Clint, je peu pas le renier comme ça non plus. Et puis ça reste subjective une critique , peu être aurai-je un autre avis à une deuxième vision du film...ou pas!",41742,1
5.0,extra !,41741,1
5.0,"j'ai été vraiment surpris par ce film, je m'attendais pas que ça soit aussi bon, j'ai veritablement apprecié l' histoire et de voir clint eastwood.",41740,1
5.0,"Chef d'oeuvre? Oui, non? Je n'en sais rien mais le fait de se poser la question à la sortie vous donne une idée de la réussite du dernier eastwood. Heu,, je veux dire Eastwood. C'est parfait! Le film paraît travaillé dans les moindres détails (pourtant 3 semaines de tournage), car rien n'est à critiqué, à redire....C'est le savoir faire du Papy qui vient nous chercher sur toutes les sensibilité réveillant l'humour, la haine et la tolérance pour un dénouement infaillible: l'émotion, celle qu'on maintiendrait bien tant elle est saine et paisible. On aimerait rester dans cette Amérique rustique, mise en scène à nous prendre d'affection pour le vieux con qui nous enseigne la tempérance. Paradoxalement, le curé parait incarner le spectateur ce qui est d'autant plus intéressant. Ce film est inoubliable.",41739,1
5.0,Dans la ligne des grands films dirigés par Clint Eastwood. A voir.,41738,1
5.0,trés beau film. Beaucoup d'émotions. Une fin inattendue. J'ai beaucoupe aimé.,41737,1
5.0,"Un très bon film! L'histoire de ces liens qui se créent entre deux personnes que tout oppose, d'un côté le raciste septuagénaire américain et de l'autre l'ado asiatique.Le scénario n'a rien de bien méchant, mais c'est du Eastwood, film très captivant.",41736,1
4.5,"Ce film est génial, sur tellement de plans : le scénario et les réflexions qu'il suscite, le jeu des acteurs, la mise en scène... Autant pour son côté divertissant que son côté critique, ce film est à recommander à tous !",41735,1
5.0,encore un Clint Eastwood génial ! à voir et revoir ! une histoire émouvante et un bon vieux vétéran pas si vieux con que ça,41734,1
0.5,"C'est honteux. Lorsque l'on s'appelle Clint Eastwood et que l'on jouit d'une liberté cinématographique importante, on ne peux pas se permettre de sortir un film pareil. Vous voulez rire ? Vous allez rire. Vous voulez pleurez ? Vous allez pleurer très certainement, Clint excelle, il n'y a aucune demi-mesure, aucune finesse : on rit parce qu'on s'insulte, on pleure parce qu'une musique vaporeuse défile derrière un événement tragique; le spectateur est plongé dans une caricature infâme et manichéenne complètement formatée aux bons sentiment. Si le film n'avait pas été réalisé par, alors la critique l'aurait asséné à coups de couteaux car il faut le dire, franchement, on a rarement pris autant le spectateur pour un con.",41733,1
5.0,Du très grand Clint Eastwood... Rien à redire c'est génial!!!,41732,1
4.5,"Un excellent film ! L'histoire est belle et triste à la fois, les personnages sont très attachants. Les jeunes acteurs sont vraiment bons et convaincants et Clint m’impressionne encore. Peut être un peu de naïveté et de clichés ici et là mais ce serait vraiment faire la fine bouche...",41731,1
5.0,Ce film est tout simplement excellent!! Avec ce film Clint fait taire ces rumeurs comme quoi il serait raciste envers les asiatiques!! C'est du grand cinéma!! Merci Mr.Eastwood,41730,-1
5.0,"film très émouvant un très grand film déçus que walt meurt a la fin l'histoire est magnifique un blanc raciste qui se sacrifie pour un asiatique , se film est une leçon pour tout les raciste imbécile, regarder ce film vous comprendrez. (^_^)",41729,1
5.0,Clint Eastwood est devenu un géant du cinéma et ce film est une pièce maitresse.,41728,1
4.0,"Un film un peu long au début comme pour la plupart des films américains, sinon vraiment très bon et une fin magique avec de l’émotion, j’adore ! Rien a dire sur l’acteur Clint Hestwood, toujours au top!",41727,1
0.5,"Patience, ce film sera bientôt diffusé sur RTL9 en deuxième partie de soirée ; sa place est ici...",41726,1
5.0,"J'ai été surprise le plus agréablement possible. Je connais peu Clint Eastwood, j'ai vu l'Echange, ma culture Eastwoodienne s'arrête là. Mais ce film, il m'a retourné, j'ai ris, pleuré, chanté, j'ai été en colère, puis émue. Je comprends un peu plus le mythe d'Eastwood, il est beau et tellement émouvant. C'est un grand acteur, un très grand acteur. Courez voir ce film, c'est sans doute l'un des meilleurs films des années à venir.",41725,1
5.0,"Ce film est une pure merveille, les sentiments humains il n'y a que ça de vrai n'est ce pas Clint!t'es le meilleur et quelle classe! la trame de l'histoire avance , les émotions de Clint avec, au fur et à mesure que les minutes passent on ne décroche plus ses yeux de l'ecran, tout est beau prenant , bref courez-y!",41724,1
5.0,"Clint Eastwood est exellent dans ce film (peut etre son meilleur rôle, d'ailleurs)Les acteurs sont tous très bon et attachants, une ambiance du film en général assez triste (on pleure beacoup a la fin) font de ce film un grand grand grand succès ! A voir !",41723,1
5.0,"Longtemps hesité avant de le regardé, je n'est vraiment pas été déçu un grand film, un grand moment, que du bonheur",41722,1
5.0,"Eastwood comme on l'aime. Simple, drôle, bougon, et finalement bouleversant. Un film d'une très grande richesse, et comme une manière pour Eastwood de règler ses comptes avec l'inspecteur Harry. C'est du très grand cinéma, comme plus personne n'en fait, qui risque de vous laisser ruisselant de larmes. Mais mieux vaut peut-être ne pas trop en dire, pour ne pas gacher le plaisir, alors allez voir par vous même. C'est un de ces films dont on sort grandi.",41721,1
5.0,"J'ai pleuré à la fin. Film vraiment touchant et qui inculque un peu la vie. Parmi mes films préférés, un chef d'œuvre !",41720,1
5.0,Si vous n'avez pas vu Gran Torino vous manquez un pure chef-d'oeuvre : allez le voir tout de suite et si possible au cinéma.,41719,1
1.0,"Non mais sérieusement... comment clint eastwood a-t-il pu tenir plus de 2 heures avec ce film au scénario pas plus épais qu'un papier à cigarette. Aucun suspense, une fin prévisible, un jeu d'acteur limite, insuffisant, manichéen au possible... vraiment sans intérêt... je tombe des nus devant l'avalanche de 4 étoiles... la moitié de la salle où je l'ai vu somnolait. Bizarre...",41718,1
5.0,"En sortant de la salle de cinéma. J'étais partagé entre tristesse et allégresse. Tristesse, parce que ce film est sans doute le dernier de Mr Eastwood. Allégresse, parce qu'il met un point final à une carrière bien remplie et un poing dans la gueule à ses détracteurs snobinard. Le personnage d'Eastwood est un condensé de ses rôles, que ce soit Harry Callahan à Philo Beddoe. Un vieil homme bourru rongé par le souvenir, complètement perdu dans l'époque à laquelle il vit. D'ailleurs en plus de reprendre une des thématiques de Léone, Eastwood lui rend hommage dans la scène finale d'une intensité lumineuse (peux pas m'en empêcher). Bref ce film est un peu le Best of de Clint. Il n'est ni une simple icône machiste des années 70, ni un réalisateur de film humaniste pour festival. Il est les deux.",41717,1
5.0,Legrand CLINT ne cessera jamais de me surprendre! Un film qui est un vrai bonheur qui vous amène pas forcément la où s'y s'attend...Quelle humanité et quelle belle leçon de tolérance.,41716,1
5.0,"Terrible!!!! Un film émouvant et palpitant avec un clint eastwood parfait comme toujours!! Ainsi qu'une belle morale à la clé (et des vannes bien que limites, très marrantes!)",41715,1
2.0,Clint Eastwood joue très bien mais j'ai trouvé le film affreusement ennuyeux et prévisible.,41714,1
3.5,Un bon film mais très surestimé a mon gout ! Une fin de film avec une impression d'inachevé. Des moments parfois mou et longuet dans le film et un scénario manquant un peu de finesse et d'originalité mais globalement c'est quand même un film sympa a voir une fois !,41713,1
5.0,Formidable ! Clint au top niveau.,41712,1
5.0,"Clint Eastwood est comme les grands vins, il se bonifie en vieillissant. c'est un chateau Margaux 1929 ou un Eyquem 1949",41711,1
5.0,"Une terrible leçon d'humanité, un scénario extraordinaire et un Clint Eastwood au sommet de son art. Du grand cinéma où l'émotion est grandissante et va crescendo.",41710,1
5.0,"Vu, vu, encore et encore... Eastwood nous montre dans ce film qu'il n'est pas seulement un bon réalisteur ni qu'un simple cowboy... Il finit donc sa carrière d'acteur sur le devant de la scène avec ce rôle de l'américain typique. Film extraordinaire",41709,1
4.0,"Clint Eastwood nous surprend une fois de plus, il nous donne une leçon d'ouverture... à sa manière",41708,1
5.0,"Clint Eastwood fait à nouveau la démonstration de son talent à travers ce film très réussi. Un scénario travaillé et pourtant basé sur la simplicité, aucun artifice hollywoodien pour soutenir le film. On trouve un Clint Eastwood qui a pris de l'âge mais qui affirme toujours autant son caractère et son jeu d'acteur très fin. Le scripte du film est à féliciter particulièrement, il nous fait basculer en un trait de temps entre l'humour, la morale et la tristesse. Une grosse leçon de morale derrière un film qui fait du bien. Un bon film, comme on en voit que rarement...",41707,1
5.0,"Sans surprise, Clint Eastwood signe encore là un vrai chef-d'oeuvre, en usant avec un génial dosage l'humour et l'émotion.Les personnages principaux sont attachants : on n'arrive pas à trouver ce vétéran de la Corée odieux (même au début), car on le sait rongé par un son secret.L'initiation du jeune Tao semble à la fois réaliste et touchante (et drôle : ce fût une bonne surprise).Le jeu des acteurs est également excellent.Un film à ne pas rater!",41706,1
5.0,Parfait.Toutes les émotions défilent en regardant ce chef d'oeuvre. Pas le temps de s'ennuyer!,41705,1
5.0,"Nul ne peut contredire que GRAN TORINO est bel et bien le meiileur film de Clint Eastwood ! Une histoire profonde pleine de légerté, d'humanité, d'humour et de supsence. Un GRAN BRAVO général !",41704,1
4.5,le plus beau et grand film de clint sincerement une histoire magnifique et un personnage jouer a la perfection un role sur mesure pour ce maitre de cinema avec biensur de lhumour mais surtout un cote noir tres bien exploite,41703,1
5.0,"Gran Torino fait parti des films que j'ai décidé de voir sur un coup de tête et sans rien savoir sur ce dernier auparavant. Et bordel, la claque. Si ""Sully"" m'avait laissé assez dubitatif, Gran Torino est une véritable leçon sur la vie en général. Je ne ferais pas l'insulte d'essayer d'évoquer tous les thèmes que ce long métrage traite tout au long de son intrigue, je résume donc simplement à dire qu'il parle de la vie. Si vous hésitiez, allez-y les yeux fermés. (De préférence avec un très grand écran et un superbe système son). Un pur chef-d'œuvre et un bjou d'écriture. Cinq étoiles.",41702,1
5.0,Choisissez n'importe quel superlatif positif et coller le sur ce film.Moi je choisis MAGNIFIQUE.Merci Mister Eastwood,41701,1
